id,name,display_name,partisan,internal,url,classification,notes
1588,WTVG-TV (Ohio),,NA,NA,NA,local media,NA
1589,KFOR-TV (Oklahoma),,NA,NA,NA,local media,NA
1590,KJRH (Tulsa),,NA,NA,NA,local media,NA
1591,Portland Tribune,,NA,NA,https://pamplinmedia.com/,local media,NA
1593,WTMJ-TV (Wisconsin),,NA,NA,NA,local media,NA
1594,WISC-TV (Wisconsin),,NA,NA,https://www.channel3000.com/,local media,NA
1595,All in Together,,NA,NA,https://aitogether.org/,501(c)(3),NA
1596,Prosperity First Inc.,,REP,NA,https://www.fec.gov/data/committee/C00517466/,super PAC,NA
1597,American Civics Exchange,,NA,NA,http://amciv.com/,corporation,NA
1598,American Democracy Project,,NA,NA,https://www.aascu.org/programs/ADP/,other,NA
1599,Rhode Island College,,NA,NA,https://www.ric.edu/,research institution,NA
1600,WFTX-TV (Ft. Myers),,NA,NA,https://www.fox4now.com/,local media,NA
1601,Telemundo 51 (Florida),,NA,NA,NA,NA,NA
1602,Democratic Majority for Israel PAC,,DEM,NA,https://dmfipac.org/,hybrid PAC,NA
1603,Preserve America PAC,,REP,NA,https://preserveamericapac.com/,super PAC,NA
1604,Majority Watch,,NA,NA,http://web.archive.org/web/20061109044723/http://www.constituentdynamics.com/mw/methodology,NA,NA
1605,Evansville Courier & Press,,NA,NA,https://www.courierpress.com/,NA,NA
1606,Kansas Democratic Party,,DEM,TRUE,NA,party committee,NA
1607,Nashua Telegraph,,NA,NA,NA,NA,NA
1608,WLTX-TV (Columbia),,NA,NA,https://www.wltx.com/,local media,NA
1609,WOAI-TV (San Antonio),,NA,NA,NA,local media,NA
1612,Las Vegas Sun,,NA,NA,NA,local media,NA
1613,KNPR,,NA,NA,NA,local media,NA
1614,Channel 8,,NA,NA,NA,NA,NA
1615,Save America PAC,,REP,NA,https://www.donaldjtrump.com/,PAC,NA
1616,Arkansas Democrat-Gazette,,NA,NA,NA,local media,NA
1617,New London Day,,NA,NA,NA,NA,NA
1618,The Orlando Sentinel,,NA,NA,NA,local media,NA
1619,News Center 16,,NA,NA,NA,local media,NA
1620,The Town Talk,,NA,NA,NA,NA,NA
1621,WisPolitics.com,,NA,NA,https://www.wispolitics.com/,local media,NA
1622,Capital Times,,NA,NA,NA,NA,NA
1623,The Reagan Foundation,,NA,NA,https://www.reaganfoundation.org/,501(c)(3),NA
1624,AAPI Data,,NA,NA,https://aapidata.com/,research institution,NA
1625,Protect New Hampshire Families,,DEM,NA,http://www.protectnhfamilies.com/,501(c)(4),NA
1626,Chicago Council on Global Affairs,,NA,NA,https://www.thechicagocouncil.org/,501(c)(3),NA
1627,Second Amendment Foundation,,NA,NA,NA,NA,NA
1628,"Wayne Allyn Root ""The Great Patriot Protest & Boycott Book""",,NA,NA,https://en.wikipedia.org/wiki/Wayne_Allyn_Root,other,NA
1629,John Bolton Super PAC,,REP,NA,https://www.boltonsuperpac.com/presser.php,super PAC,NA
1630,Boot Texas Republicans,,DEM,NA,https://boottexasrepublicans.com/,hybrid PAC,NA
1631,Way to Lead PAC,,DEM,NA,https://waytolead.us/,hybrid PAC,NA
1632,Southern Progress Fund,,DEM,NA,https://www.southernprogressfund.com/,super PAC,NA
1633,Adweek,,NA,NA,https://www.adweek.com/,national media,NA
1634,Convention of States Action,,REP,NA,https://conventionofstates.com/,501(c)(4),NA
1635,Arab American Institute,,NA,NA,https://www.aaiusa.org/,501(c)(3),NA
1636,Elections Daily,,NA,NA,https://elections-daily.com/,national media,NA
1637,Our Power,,NA,NA,https://ourpowermaine.org/,501(c)(4),NA
1639,Project Ready,,NA,NA,https://www.projectreadynj.org/,501(c)(3),NA
1640,The ANTIFA,,NA,NA,https://www.antifabook.com/,other,NA
1641,Michigan Republican Party,,REP,TRUE,https://migop.org/,party committee,NA
1642,California Republican Party,,REP,TRUE,https://www.cagop.org/s/,party committee,NA
1643,CNalysis,,NA,NA,https://cnalysis.com/,national media,NA
1644,Inweekly,,NA,NA,https://inweekly.net/,national media,NA
1645,No Supermajorities PAC,,REP,NA,https://www.oregonlive.com/news/erry-2018/07/f6c2ef3d1d8998/the-no-supermajorities-pac-has.html,PAC,NA
1646,Equality Virginia,,DEM,NA,https://equalityvirginia.org/,501(c)(3),NA
1647,Gumbo PAC,,DEM,NA,https://www.gumbopac.com/,PAC,NA
1648,Breakthrough Energy,,NA,NA,https://www.breakthroughenergy.org/,corporation,NA
1649,Illinois Mirror,,NA,NA,https://web.archive.org/web/20210314185321/http://illinoismirror.com/,local media,NA
1650,Bearing Drift,,REP,NA,https://bearingdrift.com/,local media,NA
1651,Virginia Democratic Party,,DEM,TRUE,https://vademocrats.org/,party committee,NA
1652,Gallatin Public Affairs,,NA,NA,https://gallatinpa.com/,consulting company,NA
1653,SEIU Healthcare 775NW,,DEM,NA,https://seiu775.org/,union,NA
1654,Washington SEIU,,DEM,NA,https://seiu775.org/,union,NA
1655,Commonwealth Network,,NA,NA,https://web.archive.org/web/20141106184214/http://mycn2.com/,local media,NA
1656,Inside California Politics,,NA,NA,https://fox40.com/inside-california-politics/,local media,NA
1657,Ohio Right to Life,,REP,NA,https://www.ohiolife.org/,501(c)(4),NA
1658,GOPAC Texas,,REP,NA,https://www.gopac.org/,PAC,NA
1659,Texas Watch,,NA,NA,https://www.texaswatch.org/,501(c)(4),NA
1660,New Jersey Democratic Assembly Campaign Committee,,DEM,TRUE,NA,NA,NA
1661,Indiana Association of Realtors,,REP,NA,NA,NA,NA
1663,Indiana Republican State Committee,,REP,TRUE,https://www.indiana.gop/,party committee,NA
1664,The Lane Report,,NA,NA,NA,NA,NA
1665,WKRG-TV (Mobile-Pensacola),,NA,NA,https://www.wkrg.com/,local media,NA
1666,KVBC-TV Las Vegas,,NA,NA,NA,local media,NA
1669,WPLG-TV (Miami),,NA,NA,NA,local media,NA
1670,WKMG-TV (Orlando),,NA,NA,NA,local media,NA
1671,WHO-TV (Des Moines),,NA,NA,https://who13.com/,local media,NA
1672,WMAR-TV (Baltimore),,NA,NA,https://www.wmar2news.com/,local media,NA
1673,KYW-TV (Philadelphia),,NA,NA,NA,local media,NA
1674,WRGB-TV (Albany),,NA,NA,NA,local media,NA
1675,WBTV (Charlotte),,NA,NA,NA,local media,NA
1676,WSYX-TV (Columbus),,NA,NA,NA,local media,NA
1677,WWBT-TV (Richmond),,NA,NA,https://www.nbc12.com/,local media,NA
1678,Oregon AFL-CIO,,DEM,NA,NA,NA,NA
1679,New Jersey Association of State Colleges and Universities,,NA,NA,NA,NA,NA
1680,The Star-Ledger,,NA,NA,https://www.nj.com/starledger/,local media,NA
1681,The Daily Wire,,NA,NA,https://www.dailywire.com/,national media,NA
1682,Alaska Republican Party,,REP,TRUE,NA,party committee,NA
1683,KAET-TV,,NA,NA,https://azpbs.org/,local media,NA
1684,The Maryland Gazette,,NA,NA,NA,local media,NA
1685,Future Majority PAC,,DEM,NA,https://futuremajority.org/,PAC,NA
1686,The Santa Fe New Mexican,,NA,NA,NA,local media,NA
1687,WCBD-TV,,NA,NA,NA,local media,NA
1688,The Tennessean,,NA,NA,https://www.tennessean.com/,local media,NA
1689,Wyoming Tribune-Eagle,,NA,NA,NA,local media,NA
1690,St. Paul Pioneer Press,,NA,NA,NA,local media,NA
1691,Minnesota Public Radio,,NA,NA,NA,local media,NA
1692,Foundation for Government Accountability,,NA,NA,https://thefga.org/,501(c)(3),NA
1693,Wichita Eagle,,NA,NA,NA,local media,NA
1694,WCHS-TV,,NA,NA,NA,local media,NA
1696,Bill Lane Center for the American West,,NA,NA,https://west.stanford.edu/,research institution,NA
1697,Swing Hard Turn Left,,DEM,NA,https://swinghardturnleft.com/,other,NA
1698,Democrats for the 90s,,DEM,NA,NA,NA,NA
1699,American Medical Political Action Committee,,NA,NA,NA,NA,NA
1700,American Political Network,,NA,NA,NA,NA,NA
1701,National Women's Political Caucus,,NA,NA,NA,NA,NA
1702,Public Broadcasting Services,,NA,NA,https://www.pbs.org/,national media,NA
1703,The Tobacco Institute,,NA,NA,NA,NA,NA
1704,Iowa Priorities Action Committee,,REP,NA,NA,NA,NA
1705,Creators Syndicate,,NA,NA,NA,NA,NA
1706,St. Petersburg Times,,NA,NA,https://www.tampabay.com/,local media,NA
1707,The Presidential Coalition,,REP,NA,https://presidentialcoalition.com/,corporation,NA
1708,Policy Exchange,,NA,NA,https://policyexchange.org.uk/,research institution,NA
1709,Chicago Project on Security and Threats,,NA,NA,https://www.uchicago.edu/education-and-research/center/the_chicago_project_on_security_and_threats/,research institution,NA
1710,Power for Tomorrow,,NA,NA,https://www.powerfortomorrow.org/,501(c)(4),NA
1711,Collective Super PAC,,DEM,NA,https://collectivepac.org/super-pac/,super PAC,NA
1712,American Hospital Association Political Action Committee,,NA,NA,https://www.aha.org/ahapac/candidateads,NA,NA
1713,WGAL,,NA,NA,https://www.wgal.com/,local media,NA
1714,Harrisburg Patriot News,,NA,NA,NA,NA,NA
1715,Citizens for a Sound Economy,,REP,NA,NA,NA,NA
1716,Feminist Majority Foundation,,DEM,NA,NA,NA,NA
1717,Arizona Opinion,,REP,NA,NA,NA,NA
1718,Arizona Daily Star,,NA,NA,NA,NA,NA
1719,KVOA,,NA,NA,NA,local media,NA
1720,WYTV-TV (Youngstown),,NA,NA,NA,local media,NA
1722,WKYC-TV Cleveland,,NA,NA,https://www.wkyc.com/,local media,NA
1723,Decriminalize Sex Work,,NA,NA,https://decriminalizesex.work/,501(c)(3),NA
1725,NBC 4 Ohio,,NA,NA,https://www.nbc4i.com/,local media,NA
1726,Anchorage Press and Frontiersman,,NA,NA,https://www.anchoragepress.com/,NA,NA
1727,KTUU Channel 2,,NA,NA,https://www.alaskasnewssource.com/,local media,NA
1728,KENI 650 AM,,NA,NA,https://650keni.iheart.com/,local media,NA
1729,PIX 11,,NA,NA,https://pix11.com/,local media,NA
1730,Connecticut Association of Realtors,,REP,NA,https://www.ctrealtors.com/,NA,NA
1731,WILX,,NA,NA,https://www.wilx.com/,local media,NA
1732,Democrats For Education Reform Connecticut,,DEM,NA,https://www.dferct.org/,PAC,NA
1733,Iowans for Tax Relief Foundation,,REP,NA,https://itrfoundation.org/,501(c)(3),NA
1734,The Press of Atlantic City,,NA,NA,https://pressofatlanticcity.com/,NA,NA
1736,Fox 5 DC,,NA,NA,https://www.fox5dc.com/,local media,NA
1738,Coltura,,NA,NA,https://www.coltura.org/,501(c)(3),NA
1739,Center for Election Innovation & Research,,NA,NA,https://electioninnovation.org/,501(c)(3),NA
1740,S-Corporation Association,,REP,NA,https://s-corp.org/,lobbying group,NA
1741,Make America Great Again Committee,,REP,NA,NA,PAC,NA
1742,Issues & Insights,,NA,NA,https://issuesinsights.com/,national media,NA
1743,C-SPAN,,NA,NA,https://www.c-span.org/,national media,NA
1744,Miranda Devine's LAPTOP FROM HELL,,NA,NA,https://www.amazon.com/Laptop-Hell-Hunter-Secrets-President/dp/1637584857,other,NA
1745,Fox Business,,NA,NA,https://www.foxbusiness.com/,national media,NA
1747,Missouri First Action,,REP,NA,http://www.mofirst.org/,super PAC,NA
1748,Tom Hogan,,NA,NA,https://www.thebulwark.com/author/tom-hogan/,other,NA
1749,KCRG-TV,,NA,NA,https://www.kcrg.com/,local media,NA
1750,Cedar Rapids Gazette,,NA,NA,https://www.thegazette.com/,local media,NA
1751,Revolution PAC,,REP,NA,https://web.archive.org/web/20120503221841/http://www.revolutionpac.com/,hybrid PAC,NA
1752,TheIowaRepublican.com,,REP,NA,https://theiowarepublican.com/,local media,NA
1753,Matt Palumbo's The Man Behind the Curtain: Inside the Secret Network of George Soros,,NA,NA,https://posthillpress.com/book/man-behind-the-curtain-inside-the-secret-network-of-george-soros,other,NA
1754,People for the American Way,,DEM,NA,https://www.pfaw.org/,501(c)(4),NA
1755,NetChoice,,NA,NA,https://netchoice.org/,lobbying group,NA
2071,Future 42,,REP,NA,https://future42.org/,501(c)(4),NA
1756,Committee for a Better Ohio,,REP,NA,https://www.committeeforabetterohio.com/,PAC,NA
1757,Deadline Detroit,,NA,NA,https://www.deadlinedetroit.com/,local media,NA
1758,Senate Opportunity Fund,,REP,NA,https://senopportunity.org/,501(c)(4),NA
1759,Unite NY,,NA,NA,https://uniteny.org/,other political entity,NA
1760,Grid,,NA,NA,https://www.grid.news/,national media,NA
1761,Demand Justice,,DEM,NA,https://demandjustice.org/,501(c)(4),NA
1762,Conservation Voters of South Carolina Education Fund,,NA,NA,https://cvscef.org/,501(c)(3),NA
1765,WBOC,,NA,NA,https://www.wboc.com/,local media,NA
1766,Institute for Advanced Studies in Culture,,NA,NA,https://iasculture.org/,research institution,NA
1767,UnidosUS,,NA,NA,https://www.unidosus.org/,501(c)(3),NA
1768,Cards Against Humanity,,NA,NA,https://www.cardsagainsthumanity.com/,corporation,NA
1769,Georgetown University Institute of Politics and Public Service,,NA,NA,https://politics.georgetown.edu/,research institution,NA
1770,Harvard Kennedy School,,NA,NA,https://www.hks.harvard.edu/,research institution,NA
1771,Harvard University T.H. Chan School of Public Health,,NA,NA,https://www.hsph.harvard.edu/,research institution,NA
1772,Harvard Medical School,,NA,NA,https://hms.harvard.edu/,research institution,NA
1773,FreedomWorks,,REP,NA,https://www.freedomworks.org/,501(c)(4),NA
1774,Wayne Allyn Root,,REP,NA,https://en.wikipedia.org/wiki/Wayne_Allyn_Root,other,NA
1775,American Federation for Children,,REP,NA,https://www.federationforchildren.org/,501(c)(4),NA
1776,American Petroleum Institute,,NA,NA,https://www.api.org/,lobbying group,NA
1777,Big Dog Strategies,,REP,NA,https://www.bigdogstrategies.com/,consulting company,NA
1778,Defend Texas Liberty PAC,,REP,NA,https://www.transparencyusa.org/tx/pac/defend-texas-liberty-pac-00084766-gpac,hybrid PAC,NA
1779,Hardworking Georgians,,REP,NA,https://hardworkinggeorgians.org/,501(c)(4),NA
1780,The Welcome PAC,,DEM,NA,https://welcomepac.org/,PAC,NA
1781,Abbot Academy Fund,,NA,NA,https://www.andover.edu/alumni/alumni-connect/abbot-academy/abbot-academy-fund,other,NA
1782,34N22 (super PAC),,REP,NA,https://www.34n22.com/,super PAC,NA
1783,The Association for Canadian Studies,,NA,NA,https://acs-metropolis.ca/acs/,national media,NA
1784,Battle Born Values,,REP,NA,https://www.battlebornvalues.com/,super PAC,NA
1785,NC Chamber,,REP,NA,https://ncchamber.com/,501(c)(3),NA
1786,Coalition for a Prosperous America,,NA,NA,https://prosperousamerica.org/,501(c)(3),NA
1787,James Golden,,REP,NA,https://tippinsights.com/james-golden-and-tipp-form-golden-tipp-polling/,other,NA
1789,KOAM,,NA,NA,https://www.koamnewsnow.com/,local media,NA
1791,Detroit Regional Chamber,,NA,NA,https://www.detroitchamber.com/,501(c)(6),NA
1792,Energized for Change PAC,,DEM,NA,https://energizedforchange.com/,PAC,NA
1793,Lead the Way PAC,,REP,NA,https://www.leadthewaypac.com/,super PAC,NA
1794,WBEZ (Chicago),,NA,NA,https://www.wbez.org/,local media,NA
1795,Poll Project USA,,NA,NA,https://pollprojectusa.com/,national media,NA
1796,South Dakota News Watch,,NA,NA,https://www.sdnewswatch.org/,local media,NA
1797,Chiesman Center for Democracy at the University of South Dakota,,NA,NA,https://www.usd.edu/Academics/Colleges-and-Schools/college-of-arts-sciences/Chiesman-Center-for-Democracy,research institution,NA
1798,Take Back the Court Action Fund,,DEM,NA,https://www.takebackthecourt.today,501(c)(4),NA
1799,Freedom Council USA,,REP,NA,https://www.freedomcouncilusa.com/,501(c)(4),NA
1800,Concord Monitor,,NA,NA,https://www.concordmonitor.com/,local media,NA
1801,The Bergen Record,,NA,NA,https://www.northjersey.com/,local media,NA
1802,Carolina Forward,,DEM,NA,https://carolinaforward.org/,501(c)(4),NA
1804,People Who Play By The Rules,,REP,NA,https://toomuchjb.com/,super PAC,NA
1805,The Barr Foundation,,NA,NA,https://www.barrfoundation.org/,501(c)(3),NA
1806,Vote Solar,,NA,NA,https://votesolar.org/,501(c)(3),NA
1809,Texas Southern University,,NA,NA,http://www.tsu.edu/academics/colleges-and-schools/bjml-school-public-affairs/,research institution,NA
1810,Knight Takes Rook,,REP,NA,https://ktr.agency/,consulting company,NA
1811,Center Street PAC,,NA,NA,https://centerstreetpac.com/,PAC,NA
1812,The Seattle Times,,NA,NA,https://www.seattletimes.com/,local media,NA
1813,University of Washington Center for an Informed Public,,NA,NA,https://www.cip.uw.edu/,research institution,NA
1814,Washington State University Murrow College of Communication,,NA,NA,https://murrow.wsu.edu/,research institution,NA
1815,WDAY-TV,,NA,NA,https://www.wday.com/,local media,NA
1816,Every Child Matters Education Fund,,NA,NA,https://www.guidestar.org/profile/52-2330646,501(c)(3),NA
1817,Center for Security Policy,,REP,NA,https://centerforsecuritypolicy.org/,501(c)(3),NA
1818,KRCG-TV,,NA,NA,https://krcgtv.com/,local media,NA
1819,Environmental Voter Project,,NA,NA,https://www.environmentalvoter.org/,501(c)(3),NA
1820,The Joyce Foundation,,NA,NA,https://www.joycefdn.org/,501(c)(3),NA
1821,Trusted Elections Fund,,NA,NA,https://www.trusted-elections.org/,501(c)(3),NA
1822,The Klarman Family Foundation,,NA,NA,https://www.klarmanfoundation.org/,501(c)(3),NA
1823,Yahoo Finance,,NA,NA,https://finance.yahoo.com/,national media,NA
1824,Floridians for Economic Advancement,,NA,NA,https://www.transparencyusa.org/fl/pac/floridians-for-economic-advancement-73687-pac/payees,PAC,NA
1825,John Jordan,,REP,NA,https://en.wikipedia.org/wiki/John_Jordan_(vintner),other,NA
1826,America Next,,REP,NA,https://americanext.org/,PAC,NA
1827,Saving Arizona (super PAC),,REP,NA,https://www.savingarizona.us/,super PAC,NA
1828,WTNH,,NA,NA,https://www.wtnh.com/,local media,NA
1829,Florida Watch,,DEM,NA,https://floridawatch.org/,501(c)(4),NA
1830,Progress Florida,,DEM,NA,https://progressflorida.org/,501(c)(4),NA
1831,Oklahoma's Children Our Future (PAC),,DEM,NA,https://oklahomaschildrenourfuture.com/,501(c)(4),NA
1832,Taxpayers Protection Alliance,,REP,NA,https://www.protectingtaxpayers.org/,501(c)(4),NA
1833,WSMV,,NA,NA,https://www.wsmv.com/,local media,NA
1834,Dick Morris,,REP,NA,https://en.wikipedia.org/wiki/Dick_Morris,other,NA
1835,John Brown Freedom Fund,,REP,NA,https://johnbrownfreedomfund.wordpress.com/,501(c)(4),NA
1836,Pittsburgh Works Together,,NA,NA,https://pghworks.com/,501(c)(6),NA
1837,NRDC Action,,DEM,NA,https://www.nrdcactionfund.org/,501(c)(4),NA
1838,WSFL-TV,,NA,NA,https://www.wsfltv.com/,local media,NA
1839,WTXL-TV,,NA,NA,https://www.wtxl.com/,local media,NA
1840,WFTS-TV,,NA,NA,https://www.abcactionnews.com/,local media,NA
1841,WSVN,,NA,NA,https://wsvn.com/,local media,NA
1842,Georgia Newspaper Partnership,,NA,NA,https://www.jacksonville.com/story/news/2010/05/30/georgia-newspapers-join-provide-comprehensive-political-coverage/15944276007/,local media,NA
1843,Blue Mass Group,,DEM,NA,https://bluemassgroup.com/,local media,NA
1844,WNAC-TV,,NA,NA,https://www.wpri.com/the-cw-providence/,local media,NA
1845,KOLR10,,NA,NA,https://www.ozarksfirst.com/,local media,NA
1846,WCNC-TV,,NA,NA,https://www.wcnc.com/,local media,NA
1847,Philadelphia Daily News,,NA,NA,https://phillydailynews.newspaperdirect.com/epaper/viewer.aspx,local media,NA
1848,The Times Leader,,NA,NA,https://www.timesleader.com/,local media,NA
1849,Keystone Alliance PAC,,REP,NA,https://www.keystonepac.org/,PAC,NA
1850,Bob Asher,,REP,NA,https://en.wikipedia.org/wiki/Robert_B._Asher,other,NA
1851,Tennessee Newspaper Network,,NA,NA,NA,local media,NA
1852,KVUE,,NA,NA,https://www.kvue.com/,local media,NA
1853,KFDM,,NA,NA,https://kfdm.com/,local media,NA
1854,KENS,,NA,NA,https://www.kens5.com/,local media,NA
1855,Bernard Rapoport,,DEM,NA,https://en.wikipedia.org/wiki/Bernard_Rapoport,other,NA
1857,Michigan News Source,,NA,NA,https://www.michigannewssource.com/,local media,NA
1858,Progress Pinellas,,DEM,NA,https://web.archive.org/web/20220521045714/https://progresspinellas.com/,super PAC,NA
1859,The Illinoize,,NA,NA,https://theillinoize.substack.com/,local media,NA
1860,Texas Freedom Network,,DEM,NA,https://tfn.org/,501(c)(4),NA
1861,Planned Parenthood Texas Votes,,DEM,NA,https://www.plannedparenthoodaction.org/planned-parenthood-texas-votes?edit_off=true,super PAC,NA
1862,Avow,,DEM,NA,https://avowtexas.org/,501(c)(4),NA
1863,ACLU of Texas,,NA,NA,https://www.aclutx.org/en,501(c)(4),NA
1864,Deeds Action Fund,,NA,NA,https://deedsnotwords.com/,501(c)(4),NA
1865,School Choice Wisconsin Action,,NA,NA,https://schoolchoicewi.org/,501(c)(4),NA
1866,The Idaho Statesman,,NA,NA,https://www.idahostatesman.com/,local media,NA
1867,WOIO-TV Cleveland,,NA,NA,https://www.cleveland19.com/,local media,NA
1868,Journal News,,NA,NA,https://www.lohud.com/,local media,NA
1869,Rochester Democrat & Chronicle,,NA,NA,https://www.democratandchronicle.com/,local media,NA
1870,Montana Talks,,NA,NA,https://montanatalks.com/,local media,NA
1871,47 North Communications,,REP,NA,https://www.manta.com/c/mrng7ym/47-north-communications,consulting company,NA
1872,KSNV-TV,,NA,NA,https://news3lv.com/,local media,NA
1873,WMAZ-TV,,NA,NA,https://www.13wmaz.com/,local media,NA
1874,V-103 FM Atlanta,,NA,NA,https://www.audacy.com/v103,local media,NA
1875,The Philadelphia Inquirer,,NA,NA,https://www.inquirer.com/,local media,NA
1876,The 19th,,NA,NA,https://19thnews.org/,national media,NA
1877,Montrose Group,,REP,NA,https://montrosegroupllc.com/,lobbying group,NA
1878,Baltimore Banner,,NA,NA,https://www.thebaltimorebanner.com/,local media,NA
1879,WYPR,,NA,NA,https://www.wypr.org/,local media,NA
1880,Colorado College,,NA,NA,https://www.coloradocollege.edu/,research institution,NA
1881,KFVS,,NA,NA,https://www.kfvs12.com/,local media,NA
1882,KYOU,,NA,NA,https://www.kyoutv.com/,local media,NA
1883,WGEM,,NA,NA,https://www.wgem.com/,local media,NA
1884,Life Insurance Association of Michigan,,NA,NA,https://www.liamichigan.org/,501(c)(6),NA
1885,Alpha News,,NA,NA,https://alphanews.org/,local media,NA
1886,WGHP,,NA,NA,https://myfox8.com/,local media,NA
1887,WNCN,,NA,NA,https://www.cbs17.com/,local media,NA
1888,Congressional Institute,,REP,NA,https://www.congressionalinstitute.org/,501(c)(4),NA
1889,KDVR,,NA,NA,https://kdvr.com/,local media,NA
1890,Southern Roots PAC,,DEM,NA,https://thesouthernroots.org/,PAC,NA
1891,Red Wine and Blue,,DEM,NA,https://redwine.blue/,PAC,NA
1892,Progress Georgia,,DEM,NA,https://progressga.org/,501(c)(4),NA
1893,KFYR-TV,,NA,NA,https://www.kfyrtv.com/,local media,NA
1894,WDEV,,NA,NA,https://wdevradio.com/,local media,NA
1895,Vermont Business Magazine,,NA,NA,https://vermontbiz.com/,local media,NA
1896,KOCO-TV,,NA,NA,https://www.koco.com/,local media,NA
1897,Connecticut Insider,,NA,NA,https://www.ctinsider.com/,local media,NA
1898,WFSB,,NA,NA,https://www.wfsb.com/,local media,NA
1899,Now or Never PAC,,REP,NA,https://docquery.fec.gov/cgi-bin/fecimg/?C00513432,super PAC,NA
1900,Defend Democracy Project,,DEM,NA,https://projectdefenddemocracy.com/,501(c)(4),NA
1901,Texas Consumer Association,,NA,NA,https://www.texasconsumer.org/,501(c)(4),NA
1902,Atlantic Future Forum,,NA,NA,https://www.atlanticfutureforum.com/,other,NA
1903,Associated General Contractors Oregon Columbia Chapter,,NA,NA,https://www.agc.org/oregon-columbia-chapter,union,NA
1904,University of the Virgin Islands Center for Excellence in Leadership and Learning,,NA,NA,https://cell.uvi.edu/,research institution,NA
1905,Capitol Resource Institute,,REP,NA,https://www.capitolresource.org/,501(c)(3),NA
1906,Roger Williams University,,NA,NA,https://www.rwu.edu/,research institution,NA
1907,Neilan Strategy Group,,REP,NA,https://www.neilanstrategygroup.com/home,consulting company,NA
1908,Georgia News Collaborative,,NA,NA,https://www.ganewscollab.org/,local media,NA
1909,WSAV,,NA,NA,https://www.wsav.com/,local media,NA
1910,Put Utah First,,IND,NA,https://www.fec.gov/data/committee/C00792259/,super PAC,NA
1911,Sentinel Action Fund,,REP,NA,https://www.sentinelactionfund.com/,super PAC,NA
1912,Big Sky Voters,,DEM,NA,https://www.bigskyvoters.com/,super PAC,NA
1913,CT Examiner,,NA,NA,https://ctexaminer.com/,local media,NA
1914,Leadership for a Strong America,,REP,NA,https://www.fec.gov/data/committee/C00651091/,super PAC,NA
1915,Michigan Association of Broadcasters,,NA,NA,https://www.michiganmedia.com/,501(c)(6),NA
1916,White Law PLLC,,NA,NA,https://www.whitelawpllc.com/,other,NA
1917,Arizona's Family,,NA,NA,https://www.azfamily.com/,local media,NA
1919,Tripp Scott,,NA,NA,http://www.trippscott.com/,LLC,NA
1920,Citizens United,,REP,NA,http://citizensunited.org/index.aspx,501(c)(4),NA
1921,Way to Win,,DEM,NA,https://www.waytowin.us/,501(c)(4),NA
1967,Replace Sinema PAC,,DEM,NA,https://replacesinema.us/,super PAC,NA
1922,University of Texas Center for the Study of Race and Democracy,,NA,NA,https://csrd.lbj.utexas.edu/,research institution,NA
1923,Crypto Council for Innovation,,NA,NA,https://cryptoforinnovation.org/,lobbying group,NA
1924,Ford Foundation,,NA,NA,https://www.fordfoundation.org/,501(c)(3),NA
1925,Stand Together Trust,,NA,NA,https://standtogethertrust.org/,501(c)(3),NA
1926,Unitarian Universalist Veatch Program at Shelter Rock,,NA,NA,https://uucsr.org/programs/veatch-program/,501(c)(3),NA
1927,The Absolute Truth with Emerald Robinson,,NA,NA,https://frankspeech.com/shows/absolute-truth-emerald-robinson-tv-show,national media,NA
1928,Evergreen Principles PAC,,REP,NA,https://www.fec.gov/data/committee/C00819664/,super PAC,NA
1929,Utah First PAC,,REP,NA,https://www.fec.gov/data/committee/C00654186/,PAC,NA
1930,NILC Immigrant Justice Fund,,DEM,NA,https://www.immigrantjusticefund.org/,501(c)(4),NA
1931,Northern Arizona University Department of Politics and International Affairs,,NA,NA,https://nau.edu/pia/,research institution,NA
1932,Arizona State University Center for Latina/os and American Politics Research,,NA,NA,https://clapr.asu.edu/,research institution,NA
1933,WFRV-TV,,NA,NA,https://www.wearegreenbay.com/,local media,NA
1934,Local Progress Impact Lab,,DEM,NA,https://localprogress.org/,501(c)(3),NA
1935,Claremont McKenna College Rose Institute of State and Local Government,,NA,NA,http://roseinstitute.org/,research institution,NA
1936,Roosevelt Strategy Group,,NA,NA,https://www.rooseveltstrategy.com/,consulting company,NA
1937,WANF,,NA,NA,https://www.atlantanewsfirst.com/,local media,NA
1938,WPCH-TV,,NA,NA,https://www.peachtreetv.com/,local media,NA
1939,First Nations Development Institute,,NA,NA,https://www.firstnations.org/,501(c)(3),NA
1940,Latino Community Foundation,,NA,NA,https://latinocf.org/,501(c)(3),NA
1941,Mi Familia Vota Education Fund,,DEM,NA,https://www.mfveducationfund.org/,501(c)(3),NA
1942,Planned Parenthood Action Fund,,DEM,NA,https://www.plannedparenthoodaction.org/,other political entity,NA
1943,Republican Party of Texas,,REP,TRUE,https://texasgop.org/,party committee,NA
1944,Commonwealth Partners,,REP,NA,https://thecommonwealthpartners.com/,501(c)(6),NA
1945,WJBF,,NA,NA,https://www.wjbf.com/,local media,NA
1946,Consumer Watchdog,,NA,NA,https://www.consumerwatchdog.org/,501(c)(3),NA
1947,NumbersUSA,,NA,NA,https://www.numbersusa.com/,501(c)(3),NA
1948,Economic Innovation Group,,NA,NA,https://eig.org/,501(c)(4),NA
1949,de Beaumont Foundation,,NA,NA,https://debeaumont.org/,501(c)(3),NA
